Array Name,Memory Name,Port 1 Dimension / Map,Port 2 Dimension / Map,Primitive,Available Bits,Used Bits,Bit Util%,A Depth,A Depth Avail,A Depth Util%,A Width,A Width Avail,A Width Util%,B Depth,B Depth Avail,B Depth Util%,B Width,B Width Avail,B Width Util%,Port A Type,Port A Requirement (ns),Port B Type,Port B Requirement (ns),A Cascade,IREG_A,OREG_A,DOA_REG, B Cascade,IREG_B,OREG_B,DOB_REG,Port A PowerGated, Port A Enable, Port A WRITE_MODE, A Cascade, Port B PowerGated, Port B Enable,Port B WRITE_MODE, B Cascade
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_36_41,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_42_47,,,RAM32M16,512,52,10.1562,4,32,12.5,12,16,75,4,32,12.5,13,16,81.25,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_6_11,,,RAM32M16,512,56,10.9375,4,32,12.5,8,16,50,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_0_0,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_1_1,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_2_2,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_3_3,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_4_4,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_5_5,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_6_6,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/rcp_rcv_lba_101_reg_0_31_0_5,,,RAM32M16,512,64,12.5,32,32,100,0,2,0,32,32,100,2,2,100,Write,4,Write,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/rrq_bt_len_nn1_reg_0_31_0_5,,,RAM32M16,512,224,43.75,32,32,100,7,16,43.75,32,32,100,7,16,43.75,Write,4,Write,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/rrq_len_nn1_reg_0_31_0_5,,,RAM32M16,512,64,12.5,32,32,100,2,2,100,32,32,100,2,2,100,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[0].gen_rdwr_eng.RDWR_INST/rrq_wfba_nn1_reg_0_31_0_5,,,RAM32M16,512,64,12.5,32,32,100,2,2,100,32,32,100,2,2,100,Write,4,Write,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_0_5,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,13,16,81.25,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_12_17,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_18_23,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_24_29,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_30_35,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_36_41,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_42_47,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_48_53,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_54_59,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_60_65,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_66_71,,,RAM32M16,512,72,14.0625,8,32,25,9,16,56.25,8,32,25,9,16,56.25,Write,4,Write,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_6_11,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_0_5,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_12_17,,,RAM32M16,512,56,10.9375,4,32,12.5,5,16,31.25,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_18_23,,,RAM32M16,512,56,10.9375,4,32,12.5,10,16,62.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_24_29,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_30_35,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_36_41,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_42_47,,,RAM32M16,512,52,10.1562,4,32,12.5,12,16,75,4,32,12.5,13,16,81.25,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_6_11,,,RAM32M16,512,56,10.9375,4,32,12.5,8,16,50,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_0_5,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_12_17,,,RAM32M16,512,56,10.9375,4,32,12.5,5,16,31.25,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_18_23,,,RAM32M16,512,56,10.9375,4,32,12.5,10,16,62.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_24_29,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_30_35,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_36_41,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_42_47,,,RAM32M16,512,52,10.1562,4,32,12.5,12,16,75,4,32,12.5,13,16,81.25,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_6_11,,,RAM32M16,512,56,10.9375,4,32,12.5,8,16,50,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_0_0,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_1_1,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_2_2,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_3_3,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_4_4,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_5_5,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/rcp_rcv_amt_101_reg_0_31_6_6,,,RAM32X1D,32,32,100,32,32,100,1,1,100,32,32,100,1,1,100,Read / Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/rcp_rcv_lba_101_reg_0_31_0_5,,,RAM32M16,512,64,12.5,32,32,100,0,2,0,32,32,100,2,2,100,Write,4,Write,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/rrq_bt_len_nn1_reg_0_31_0_5,,,RAM32M16,512,224,43.75,32,32,100,7,16,43.75,32,32,100,7,16,43.75,Write,4,Write,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/rrq_len_nn1_reg_0_31_0_5,,,RAM32M16,512,64,12.5,32,32,100,2,2,100,32,32,100,2,2,100,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[1].gen_rdwr_eng.RDWR_INST/rrq_wfba_nn1_reg_0_31_0_5,,,RAM32M16,512,64,12.5,32,32,100,2,2,100,32,32,100,2,2,100,Write,4,Write,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_0_5,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,13,16,81.25,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_12_17,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_18_23,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_24_29,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_30_35,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_36_41,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_42_47,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_48_53,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_54_59,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_60_65,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_66_71,,,RAM32M16,512,72,14.0625,8,32,25,9,16,56.25,8,32,25,9,16,56.25,Write,4,Write,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/DSC_FIFO/MemArray_reg_0_7_6_11,,,RAM32M16,512,112,21.875,8,32,25,14,16,87.5,8,32,25,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_0_5,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_12_17,,,RAM32M16,512,56,10.9375,4,32,12.5,5,16,31.25,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_18_23,,,RAM32M16,512,56,10.9375,4,32,12.5,10,16,62.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_24_29,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_30_35,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_36_41,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_42_47,,,RAM32M16,512,52,10.1562,4,32,12.5,12,16,75,4,32,12.5,13,16,81.25,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/RRQ_FIFO/MemArray_reg_0_3_6_11,,,RAM32M16,512,56,10.9375,4,32,12.5,8,16,50,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_0_5,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_12_17,,,RAM32M16,512,56,10.9375,4,32,12.5,5,16,31.25,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_18_23,,,RAM32M16,512,56,10.9375,4,32,12.5,10,16,62.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_24_29,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_30_35,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
,WRAPPER_INST/SH/dma_inst/inst/dma_top/dma_enable.vul_dma/RD/gen_rdwr_loop[2].gen_rdwr_eng.RDWR_INST/WRQ_FIFO/MemArray_reg_0_3_36_41,,,RAM32M16,512,56,10.9375,4,32,12.5,14,16,87.5,4,32,12.5,14,16,87.5,Write,4,Read,4,,,,,,,,,,,,,,,,,
